Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,Sleep_Efficiency,Sleep_Score
2347167796,2016-04-19,1,465,514,0.9046692607003891,97.14007782101167
2347167796,2016-04-21,1,460,484,0.9504132231404959,98.51239669421489
2347167796,2016-04-22,1,405,461,0.8785249457700651,93.85574837310196
2347167796,2016-04-23,1,374,386,0.9689119170984456,91.4006908462867
2347167796,2016-04-24,1,442,459,0.9629629629629629,98.88888888888889
2347167796,2016-04-25,1,433,471,0.9193205944798302,97.57961783439491
2347167796,2016-04-26,1,436,490,0.889795918367347,96.6938775510204
2347167796,2016-04-27,1,448,499,0.8977955911823647,96.93386773547094
2347167796,2016-04-28,1,408,450,0.9066666666666666,95.2
2347167796,2016-04-29,1,411,473,0.86892177589852,94.5676532769556
3977333714,2016-04-12,1,274,469,0.5842217484008528,63.193319118692244
3977333714,2016-04-13,2,295,456,0.6469298245614035,68.57456140350877
3977333714,2016-04-14,1,291,397,0.7329974811083123,70.48992443324937
3977333714,2016-04-15,1,424,556,0.762589928057554,92.87769784172662
3977333714,2016-04-16,1,283,510,0.5549019607843138,63.813725490196084
3977333714,2016-04-17,1,381,566,0.6731448763250883,83.69434628975264
3977333714,2016-04-18,2,412,522,0.789272030651341,92.34482758620689
3977333714,2016-04-19,1,219,395,0.5544303797468354,53.13291139240506
3977333714,2016-04-20,2,152,305,0.49836065573770494,40.28415300546448
3977333714,2016-04-21,1,332,512,0.6484375,74.78645833333333
3977333714,2016-04-22,1,355,476,0.7457983193277311,81.5406162464986
3977333714,2016-04-23,1,235,372,0.6317204301075269,58.11827956989247
3977333714,2016-04-24,1,310,526,0.5893536121673004,69.34727503168568
3977333714,2016-04-25,1,262,467,0.5610278372591007,60.497501784439685
3977333714,2016-04-26,1,250,371,0.6738544474393531,61.882300089847256
3977333714,2016-04-27,1,349,540,0.6462962962962963,77.55555555555556
3977333714,2016-04-28,1,261,423,0.6170212765957447,62.01063829787234
3977333714,2016-04-29,1,333,478,0.696652719665272,76.39958158995816
3977333714,2016-04-30,1,237,382,0.6204188481675392,58.11256544502618
3977333714,2016-05-01,1,383,626,0.6118210862619808,82.18796592119276
3977333714,2016-05-02,1,230,384,0.5989583333333334,56.302083333333336
3977333714,2016-05-03,1,292,500,0.584,66.18666666666667
3977333714,2016-05-04,1,213,336,0.6339285714285714,54.51785714285714
3977333714,2016-05-05,1,318,480,0.6625,72.875
3977333714,2016-05-06,1,323,512,0.630859375,72.75911458333334
3977333714,2016-05-07,1,237,443,0.5349887133182845,55.54966139954853
3977333714,2016-05-08,2,259,456,0.5679824561403509,60.2061403508772
3977333714,2016-05-10,1,312,452,0.6902654867256637,72.7079646017699
4020332650,2016-04-12,1,501,541,0.9260628465804066,97.7818853974122
4020332650,2016-04-16,1,77,77,1.0,42.83333333333333
4020332650,2016-05-03,1,322,332,0.9698795180722891,82.76305220883535
4020332650,2016-05-04,1,478,536,0.8917910447761194,96.75373134328358
4020332650,2016-05-05,1,226,248,0.9112903225806451,65.00537634408602
4020332650,2016-05-06,1,385,408,0.9436274509803921,92.47549019607843
4020332650,2016-05-08,1,364,402,0.9054726368159204,87.83084577114428
4020332650,2016-05-10,1,442,494,0.8947368421052632,96.84210526315789
4319703577,2016-04-14,1,535,557,0.9605026929982047,98.81508078994614
4319703577,2016-04-15,1,465,491,0.9470468431771895,98.41140529531569
4319703577,2016-04-16,1,506,522,0.9693486590038314,99.08045977011494
4319703577,2016-04-18,1,515,551,0.9346642468239564,98.0399274047187
4319703577,2016-04-19,2,461,498,0.9257028112449799,97.7710843373494
4319703577,2016-04-20,1,523,543,0.9631675874769797,98.89502762430939
4319703577,2016-04-21,1,59,65,0.9076923076923077,37.06410256410256
4319703577,2016-04-22,1,533,550,0.9690909090909091,99.07272727272728
4319703577,2016-04-23,1,692,722,0.9584487534626038,73.42012927054479
4319703577,2016-04-24,1,467,501,0.9321357285429142,97.96407185628743
4319703577,2016-04-25,1,488,506,0.9644268774703557,98.93280632411067
4319703577,2016-04-26,1,505,516,0.9786821705426356,99.36046511627907
4319703577,2016-04-27,1,286,307,0.9315960912052117,75.61454940282303
4319703577,2016-04-28,1,497,522,0.9521072796934866,98.5632183908046
4319703577,2016-04-29,1,523,546,0.9578754578754579,98.73626373626374
4319703577,2016-04-30,1,490,516,0.9496124031007752,98.48837209302326
4319703577,2016-05-01,1,484,500,0.968,99.03999999999999
4319703577,2016-05-02,1,478,506,0.9446640316205533,98.3399209486166
4319703577,2016-05-03,1,474,512,0.92578125,97.7734375
4319703577,2016-05-06,1,450,491,0.9164969450101833,97.49490835030551
4319703577,2016-05-07,1,507,530,0.9566037735849057,98.69811320754717
4319703577,2016-05-08,1,602,638,0.9435736677115988,87.97387669801464
4319703577,2016-05-09,1,535,565,0.9469026548672567,98.4070796460177
4319703577,2016-05-10,1,487,517,0.941972920696325,98.25918762088975
4319703577,2016-05-11,1,529,558,0.9480286738351255,98.44086021505376
4319703577,2016-05-12,1,302,321,0.940809968847352,78.5576323987539
4388161847,2016-04-15,1,499,526,0.9486692015209125,98.46007604562737
4388161847,2016-04-16,2,426,448,0.9508928571428571,98.52678571428571
4388161847,2016-04-17,2,619,641,0.9656786271450858,85.80369214768591
4388161847,2016-04-18,1,99,104,0.9519230769230769,45.05769230769231
4388161847,2016-04-19,1,329,338,0.9733727810650887,84.034516765286
4388161847,2016-04-20,1,421,451,0.9334811529933481,98.00443458980044
4388161847,2016-04-21,1,442,458,0.9650655021834061,98.95196506550218
4388161847,2016-04-22,1,82,85,0.9647058823529412,42.6078431372549
4388161847,2016-04-23,1,478,501,0.9540918163672655,98.62275449101796
4388161847,2016-04-24,3,552,595,0.9277310924369748,95.83193277310924
4388161847,2016-04-26,1,319,346,0.9219653179190751,80.82562620423892
4388161847,2016-04-27,1,439,500,0.878,96.34
4388161847,2016-04-28,1,428,458,0.9344978165938864,98.0349344978166
4388161847,2016-04-30,2,409,430,0.9511627906976744,96.70155038759691
4388161847,2016-05-01,1,547,597,0.916247906197655,96.32077051926298
4388161847,2016-05-02,2,368,376,0.9787234042553191,90.69503546099291
4388161847,2016-05-04,1,390,414,0.9420289855072463,93.26086956521739
4388161847,2016-05-05,1,471,495,0.9515151515151515,98.54545454545455
4388161847,2016-05-07,1,472,496,0.9516129032258065,98.54838709677419
4388161847,2016-05-08,2,529,541,0.977818853974122,99.33456561922367
4388161847,2016-05-09,1,62,65,0.9538461538461539,38.94871794871795
4388161847,2016-05-10,1,354,375,0.944,87.32
4388161847,2016-05-11,1,469,494,0.9493927125506073,98.48178137651823
4445114986,2016-04-12,2,429,457,0.9387308533916849,98.16192560175054
4445114986,2016-04-13,2,370,406,0.9113300492610837,89.00656814449917
4445114986,2016-04-14,1,441,492,0.8963414634146342,96.89024390243902
4445114986,2016-04-15,2,337,379,0.8891820580474934,82.84212840809147
4445114986,2016-04-16,1,462,499,0.9258517034068137,97.77555110220442
4445114986,2016-04-17,1,98,107,0.9158878504672897,43.809968847352025
4445114986,2016-04-19,2,388,424,0.9150943396226415,92.11949685534591
4445114986,2016-04-20,1,439,462,0.9502164502164502,98.50649350649351
4445114986,2016-04-21,1,436,469,0.929637526652452,97.88912579957356
4445114986,2016-04-22,1,388,417,0.9304556354916067,92.58033573141488
4445114986,2016-04-25,1,328,345,0.9507246376811594,83.18840579710145
4445114986,2016-04-26,2,353,391,0.9028132992327366,85.91773231031543
4445114986,2016-04-27,1,332,374,0.8877005347593583,81.96434937611409
4445114986,2016-04-28,1,419,442,0.9479638009049773,98.27224736048265
4445114986,2016-04-29,1,106,108,0.9814814814814815,47.111111111111114
4445114986,2016-04-30,1,322,353,0.9121813031161473,81.0321057601511
4445114986,2016-05-01,2,439,459,0.9564270152505446,98.69281045751634
4445114986,2016-05-02,1,502,542,0.9261992619926199,97.7859778597786
4445114986,2016-05-03,2,417,450,0.9266666666666666,97.3
4445114986,2016-05-04,2,337,363,0.928374655647383,84.01790633608816
4445114986,2016-05-05,2,462,513,0.9005847953216374,97.01754385964912
4445114986,2016-05-06,2,374,402,0.9303482587064676,90.24378109452735
4445114986,2016-05-07,2,401,436,0.9197247706422018,94.4250764525994
4445114986,2016-05-08,1,361,391,0.9232736572890026,87.86487638533674
4445114986,2016-05-09,1,457,533,0.8574108818011257,95.72232645403378
4445114986,2016-05-10,1,405,426,0.9507042253521126,96.02112676056338
4445114986,2016-05-11,1,499,530,0.9415094339622642,98.24528301886792
4445114986,2016-05-12,1,483,501,0.9640718562874252,98.92215568862275
4558609924,2016-04-21,1,126,137,0.9197080291970803,48.591240875912405
4558609924,2016-04-26,1,103,121,0.8512396694214877,42.70385674931129
4558609924,2016-04-29,1,171,179,0.9553072625698324,57.159217877094974
4558609924,2016-05-01,1,115,129,0.8914728682170543,45.9108527131783
4558609924,2016-05-08,1,123,134,0.917910447761194,48.037313432835816
4702921684,2016-04-12,1,425,439,0.9681093394077449,99.04328018223235
4702921684,2016-04-13,2,400,430,0.9302325581395349,94.5736434108527
4702921684,2016-04-14,1,384,415,0.9253012048192771,91.75903614457832
4702921684,2016-04-15,1,253,257,0.9844357976653697,71.69974059662775
4702921684,2016-04-16,2,382,406,0.9408866995073891,91.89326765188834
4702921684,2016-04-17,1,591,612,0.9656862745098039,90.47058823529412
4702921684,2016-04-18,1,293,312,0.9391025641025641,77.00641025641025
4702921684,2016-04-19,1,457,487,0.9383983572895277,98.15195071868584
4702921684,2016-04-20,1,454,468,0.9700854700854701,99.1025641025641
4702921684,2016-04-21,1,425,434,0.9792626728110599,99.3778801843318
4702921684,2016-04-23,1,465,475,0.9789473684210527,99.36842105263158
4702921684,2016-04-24,1,480,506,0.9486166007905138,98.4584980237154
4702921684,2016-04-25,1,370,380,0.9736842105263158,90.87719298245614
4702921684,2016-04-26,1,421,429,0.9813519813519813,99.44055944055944
4702921684,2016-04-27,1,432,449,0.9621380846325167,98.8641425389755
4702921684,2016-04-28,1,442,461,0.9587852494577006,98.76355748373102
4702921684,2016-04-29,1,433,447,0.9686800894854586,99.06040268456375
4702921684,2016-04-30,1,479,501,0.9560878243512974,98.68263473053892
4702921684,2016-05-03,1,327,373,0.8766756032171582,80.80026809651474
4702921684,2016-05-04,1,412,434,0.9493087557603687,97.14592933947772
4702921684,2016-05-05,1,414,428,0.9672897196261683,98.01869158878505
4702921684,2016-05-06,1,404,449,0.8997772828507795,94.32665181885672
4702921684,2016-05-07,1,520,543,0.9576427255985267,98.7292817679558
4702921684,2016-05-09,1,435,458,0.9497816593886463,98.4934497816594
4702921684,2016-05-10,1,416,431,0.9651972157772621,98.28924980665121
4702921684,2016-05-11,1,354,366,0.9672131147540983,88.01639344262296
4702921684,2016-05-12,1,404,442,0.9140271493212669,94.75414781297134
5553957443,2016-04-12,1,441,464,0.9504310344827587,98.51293103448276
5553957443,2016-04-13,2,455,488,0.9323770491803278,97.97131147540983
5553957443,2016-04-14,1,357,418,0.854066985645933,85.122009569378
5553957443,2016-04-15,1,377,409,0.921760391198044,90.48614506927466
5553957443,2016-04-16,2,651,686,0.9489795918367347,79.96938775510205
5553957443,2016-04-17,1,350,402,0.8706467661691543,84.45273631840797
5553957443,2016-04-18,2,520,541,0.9611829944547134,98.8354898336414
5553957443,2016-04-19,1,357,410,0.8707317073170732,85.6219512195122
5553957443,2016-04-20,1,658,678,0.9705014749262537,79.44837758112095
5553957443,2016-04-21,1,399,431,0.925754060324826,94.27262180974478
5553957443,2016-04-22,1,322,353,0.9121813031161473,81.0321057601511
5553957443,2016-04-23,2,631,725,0.8703448275862069,80.94367816091955
5553957443,2016-04-24,2,553,640,0.8640625,93.75520833333333
5553957443,2016-04-25,1,433,468,0.9252136752136753,97.75641025641026
5553957443,2016-04-26,1,412,453,0.9094922737306843,95.95143487858718
5553957443,2016-04-27,1,347,391,0.887468030690537,84.45737425404944
5553957443,2016-04-28,1,421,457,0.9212253829321663,97.63676148796499
5553957443,2016-04-29,1,450,495,0.9090909090909091,97.27272727272728
5553957443,2016-04-30,2,775,843,0.9193357058125742,58.41340450771056
5553957443,2016-05-01,2,622,686,0.9067055393586005,83.53449951409135
5553957443,2016-05-02,1,409,471,0.8683651804670913,94.2176220806794
5553957443,2016-05-03,1,380,429,0.8857808857808858,89.9067599067599
5553957443,2016-05-04,1,447,470,0.951063829787234,98.53191489361703
5553957443,2016-05-05,1,419,464,0.9030172413793104,96.92385057471265
5553957443,2016-05-06,1,400,434,0.9216589861751152,94.31643625192011
5553957443,2016-05-07,1,442,470,0.9404255319148936,98.2127659574468
5553957443,2016-05-08,1,568,608,0.9342105263157895,93.35964912280701
5553957443,2016-05-09,1,453,494,0.917004048582996,97.51012145748987
5553957443,2016-05-10,1,418,443,0.9435665914221218,97.97366440933033
5553957443,2016-05-11,1,463,486,0.9526748971193416,98.58024691358025
5553957443,2016-05-12,1,438,475,0.9221052631578948,97.66315789473684
5577150313,2016-04-12,1,419,438,0.95662100456621,98.53196347031962
5577150313,2016-04-13,1,432,458,0.9432314410480349,98.29694323144105
5577150313,2016-04-14,1,477,497,0.959758551307847,98.79275653923541
5577150313,2016-04-15,1,392,413,0.9491525423728814,93.80790960451978
5577150313,2016-04-16,1,406,445,0.9123595505617977,95.0374531835206
5577150313,2016-04-17,1,549,583,0.9416809605488851,96.75042881646655
5577150313,2016-04-18,1,527,553,0.9529837251356239,98.58951175406872
5577150313,2016-04-19,1,449,465,0.9655913978494624,98.96774193548387
5577150313,2016-04-20,1,447,480,0.93125,97.9375
5577150313,2016-04-21,1,414,437,0.9473684210526315,97.42105263157895
5577150313,2016-04-22,1,338,366,0.9234972677595629,84.03825136612022
5577150313,2016-04-23,1,384,402,0.9552238805970149,92.65671641791045
5577150313,2016-04-24,1,543,615,0.8829268292682927,95.98780487804878
5577150313,2016-04-25,1,421,461,0.913232104121475,97.39696312364426
5577150313,2016-04-26,1,354,377,0.9389920424403183,87.16976127320955
5577150313,2016-04-27,1,424,452,0.9380530973451328,98.14159292035399
5577150313,2016-04-28,1,361,372,0.9704301075268817,89.27956989247312
5577150313,2016-04-29,1,459,485,0.9463917525773196,98.39175257731958
5577150313,2016-04-30,1,412,433,0.9515011547344111,97.21170130869899
5577150313,2016-05-01,1,379,398,0.9522613065326633,91.73450586264656
5577150313,2016-05-02,2,525,553,0.9493670886075949,98.48101265822785
5577150313,2016-05-03,1,508,543,0.9355432780847146,98.06629834254144
5577150313,2016-05-04,1,603,634,0.9511041009463722,88.03312302839117
5577150313,2016-05-05,1,74,78,0.9487179487179487,40.794871794871796
5577150313,2016-05-10,1,504,562,0.896797153024911,96.90391459074733
5577150313,2016-05-11,1,431,476,0.9054621848739496,97.16386554621849
6117666160,2016-04-16,1,380,398,0.9547738693467337,91.97654941373534
6117666160,2016-04-17,2,336,350,0.96,84.8
6117666160,2016-04-18,2,493,510,0.9666666666666667,99.0
6117666160,2016-04-19,1,465,492,0.9451219512195121,98.35365853658536
6117666160,2016-04-20,1,474,502,0.9442231075697212,98.32669322709164
6117666160,2016-04-21,1,508,550,0.9236363636363636,97.7090909090909
6117666160,2016-04-22,1,480,546,0.8791208791208791,96.37362637362637
6117666160,2016-04-23,1,492,539,0.9128014842300557,97.38404452690168
6117666160,2016-04-24,1,353,367,0.9618528610354223,87.688919164396
6117666160,2016-04-27,1,542,557,0.9730700179533214,98.8587672052663
6117666160,2016-04-28,1,393,416,0.9447115384615384,93.84134615384616
6117666160,2016-04-29,1,600,636,0.9433962264150944,88.30188679245283
6117666160,2016-05-01,1,507,575,0.8817391304347826,96.45217391304348
6117666160,2016-05-05,1,392,415,0.944578313253012,93.67068273092369
6117666160,2016-05-06,2,658,698,0.9426934097421203,78.61413562559694
6117666160,2016-05-07,2,498,507,0.9822485207100592,99.46745562130178
6117666160,2016-05-08,1,555,603,0.9203980099502488,95.11194029850746
6117666160,2016-05-09,1,492,522,0.9425287356321839,98.27586206896552
6775888955,2016-04-13,1,235,260,0.9038461538461539,66.28205128205128
6775888955,2016-04-14,1,423,441,0.9591836734693877,98.77551020408163
6775888955,2016-04-15,1,391,406,0.9630541871921182,94.05829228243022
6962181067,2016-04-12,1,366,387,0.9457364341085271,89.37209302325581
6962181067,2016-04-13,3,630,679,0.9278350515463918,82.83505154639175
6962181067,2016-04-14,2,508,535,0.9495327102803738,98.48598130841121
6962181067,2016-04-15,1,370,386,0.9585492227979274,90.42314335060449
6962181067,2016-04-16,1,357,366,0.9754098360655737,88.76229508196721
6962181067,2016-04-17,1,427,446,0.9573991031390134,98.72197309417041
6962181067,2016-04-18,1,442,458,0.9650655021834061,98.95196506550218
6962181067,2016-04-19,1,476,535,0.8897196261682243,96.69158878504673
6962181067,2016-04-20,1,418,424,0.9858490566037735,99.24213836477988
6962181067,2016-04-21,1,451,457,0.986870897155361,99.60612691466083
6962181067,2016-04-22,1,425,435,0.9770114942528736,99.3103448275862
6962181067,2016-04-23,1,528,546,0.967032967032967,99.01098901098901
6962181067,2016-04-24,1,511,514,0.9941634241245136,99.8249027237354
6962181067,2016-04-25,1,400,415,0.963855421686747,95.58232931726907
6962181067,2016-04-26,1,441,446,0.9887892376681614,99.66367713004485
6962181067,2016-04-27,1,455,467,0.974304068522484,99.22912205567452
6962181067,2016-04-28,1,440,453,0.9713024282560706,99.13907284768212
6962181067,2016-04-29,1,433,447,0.9686800894854586,99.06040268456375
6962181067,2016-04-30,1,422,424,0.9952830188679245,99.85849056603773
6962181067,2016-05-01,1,411,426,0.9647887323943662,97.44366197183099
6962181067,2016-05-02,1,466,482,0.966804979253112,99.00414937759336
6962181067,2016-05-03,1,394,418,0.9425837320574163,93.94417862838915
6962181067,2016-05-04,1,442,455,0.9714285714285714,99.14285714285714
6962181067,2016-05-05,1,467,491,0.9511201629327902,98.5336048879837
6962181067,2016-05-06,1,443,462,0.9588744588744589,98.76623376623377
6962181067,2016-05-07,1,298,334,0.8922155688622755,76.43313373253494
6962181067,2016-05-08,1,541,569,0.9507908611599297,98.35705916813122
6962181067,2016-05-09,1,489,497,0.9839034205231388,99.51710261569417
6962181067,2016-05-10,1,469,481,0.975051975051975,99.25155925155926
6962181067,2016-05-11,1,452,480,0.9416666666666667,98.25
6962181067,2016-05-12,1,516,535,0.9644859813084112,98.93457943925233
7007744171,2016-04-16,1,79,82,0.9634146341463414,42.06910569105691
7007744171,2016-05-01,1,58,61,0.9508196721311475,38.19125683060109
7086361926,2016-04-12,1,514,525,0.979047619047619,99.37142857142857
7086361926,2016-04-13,1,451,465,0.9698924731182795,99.09677419354838
7086361926,2016-04-14,1,472,476,0.9915966386554622,99.74789915966386
7086361926,2016-04-15,1,377,386,0.9766839378238342,92.13385146804836
7086361926,2016-04-19,1,472,483,0.9772256728778468,99.3167701863354
7086361926,2016-04-20,1,492,502,0.9800796812749004,99.40239043824701
7086361926,2016-04-21,1,390,411,0.948905109489051,93.46715328467153
7086361926,2016-04-22,1,428,448,0.9553571428571429,98.66071428571429
7086361926,2016-04-24,1,681,704,0.9673295454545454,75.51988636363636
7086361926,2016-04-25,1,446,447,0.9977628635346756,99.93288590604027
7086361926,2016-04-26,1,485,500,0.97,99.1
7086361926,2016-04-27,1,469,479,0.9791231732776617,99.37369519832986
7086361926,2016-04-28,1,354,367,0.9645776566757494,87.93732970027249
7086361926,2016-04-30,1,485,489,0.9918200408997955,99.75460122699386
7086361926,2016-05-01,1,388,407,0.9533169533169533,93.26617526617527
7086361926,2016-05-02,1,440,459,0.9586056644880174,98.75816993464052
7086361926,2016-05-03,1,456,461,0.9891540130151844,99.67462039045553
7086361926,2016-05-04,1,420,436,0.963302752293578,98.89908256880734
7086361926,2016-05-06,1,322,333,0.9669669669669669,82.67567567567568
7086361926,2016-05-07,1,530,548,0.9671532846715328,99.01459854014598
7086361926,2016-05-08,1,481,510,0.9431372549019608,98.29411764705883
7086361926,2016-05-09,1,427,438,0.9748858447488584,99.24657534246575
7086361926,2016-05-11,1,451,463,0.9740820734341252,99.22246220302375
7086361926,2016-05-12,1,444,457,0.9715536105032823,99.14660831509846
8053475328,2016-04-20,1,486,493,0.9858012170385395,99.57403651115618
8053475328,2016-04-23,1,331,337,0.9821958456973294,84.63254203758655
8053475328,2016-05-07,1,74,75,0.9866666666666667,41.93333333333334
8378563200,2016-04-12,1,338,356,0.949438202247191,84.81647940074907
8378563200,2016-04-13,2,447,487,0.917864476386037,97.53593429158111
8378563200,2016-04-14,1,424,455,0.9318681318681319,97.95604395604396
8378563200,2016-04-15,1,513,533,0.9624765478424016,98.87429643527204
8378563200,2016-04-16,2,611,689,0.8867924528301887,84.77044025157232
8378563200,2016-04-17,2,525,591,0.8883248730964467,96.6497461928934
8378563200,2016-04-18,1,398,451,0.8824833702882483,92.80783444198077
8378563200,2016-04-19,1,387,421,0.9192399049881235,92.07719714964371
8378563200,2016-04-20,1,381,409,0.9315403422982885,91.44621026894865
8378563200,2016-04-21,1,396,417,0.9496402877697842,94.48920863309353
8378563200,2016-04-22,1,441,469,0.9402985074626866,98.2089552238806
8378563200,2016-04-23,1,565,591,0.9560067681895094,94.5135363790186
8378563200,2016-04-24,1,458,492,0.9308943089430894,97.92682926829268
8378563200,2016-04-25,1,388,402,0.9651741293532339,93.62189054726369
8378563200,2016-04-26,1,550,584,0.9417808219178082,96.58675799086757
8378563200,2016-04-27,1,531,600,0.885,96.55
8378563200,2016-04-28,1,506,556,0.9100719424460432,97.3021582733813
8378563200,2016-04-29,1,527,562,0.9377224199288257,98.13167259786476
8378563200,2016-04-30,1,468,555,0.8432432432432433,95.29729729729729
8378563200,2016-05-01,1,475,539,0.8812615955473099,96.4378478664193
8378563200,2016-05-02,1,351,385,0.9116883116883117,85.85064935064935
8378563200,2016-05-03,1,405,429,0.9440559440559441,95.82167832167832
8378563200,2016-05-04,1,441,477,0.9245283018867925,97.73584905660377
8378563200,2016-05-05,1,381,417,0.9136690647482014,90.91007194244604
8378563200,2016-05-06,1,323,355,0.9098591549295775,81.12910798122066
8378563200,2016-05-07,2,459,513,0.8947368421052632,96.84210526315789
8378563200,2016-05-08,1,545,606,0.8993399339933993,96.14686468646865
8378563200,2016-05-09,1,359,399,0.899749373433584,86.82581453634084
8378563200,2016-05-10,1,342,391,0.8746803069053708,83.24040920716112
8378563200,2016-05-11,1,368,387,0.9509043927648578,89.86046511627907
8378563200,2016-05-12,1,496,546,0.9084249084249084,97.25274725274726
8792009665,2016-04-12,1,458,493,0.9290060851926978,97.87018255578093
8792009665,2016-04-13,1,531,552,0.9619565217391305,98.8586956521739
8792009665,2016-04-14,1,486,503,0.9662027833001988,98.98608349900596
8792009665,2016-04-15,1,363,377,0.9628647214854111,89.38594164456234
8792009665,2016-04-20,1,528,547,0.9652650822669104,98.9579524680073
8792009665,2016-04-22,1,391,407,0.9606879606879607,93.98730548730549
