Id,ActivityDate,DayOfWeekNum,IsWeekend,TotalSteps,TotalActiveMinutes,SedentaryMinutes,Calories,Activity_Score,Sleep_Score,Nutrition_Score,Overall_Health_Score
1503960366,2016-05-05,3,0,0.390627168994142,0.5778985507246377,0.5951388888888889,0.39979591836734696,82.14583333333333,69.23484848484848,100.0,80.55227272727274
1503960366,2016-05-06,4,0,0.33757183708598243,0.5778985507246377,0.5236111111111111,0.3869387755102041,84.29166666666667,82.96911898274296,100.0,86.90431425976385
1503960366,2016-05-07,5,1,0.33293539520808463,0.4673913043478261,0.5784722222222223,0.3716326530612245,82.64583333333333,83.61938872970391,100.0,86.5060888252149
1503960366,2016-05-08,6,1,0.27929703767456066,0.46195652173913043,0.39861111111111114,0.35510204081632657,88.04166666666667,90.16530278232406,94.0,90.0827877795963
1503960366,2016-05-09,0,0,0.3337682889586052,0.47644927536231885,0.5798611111111112,0.3712244897959184,82.60416666666667,85.98245614035088,100.0,87.43464912280703
1503960366,2016-05-10,1,0,0.3389044670868153,0.5271739130434783,0.5180555555555556,0.3793877551020408,84.45833333333333,92.34449958643506,100.0,90.72113316790737
1503960366,2016-05-11,2,0,0.3545351064715845,0.5615942028985508,0.46458333333333335,0.3638775510204082,86.0625,75.44117647058823,98.3,84.2614705882353
1503960366,2016-05-12,3,0,0.0,0.0,1.0,0.0,0.0,,30.0,41.65255984571853
1624580081,2016-04-12,1,0,0.226630389516644,0.2644927536231884,0.8986111111111111,0.2922448979591837,72.652,,63.2,77.35335984571853
1624580081,2016-04-13,2,0,0.19453621699658516,0.26811594202898553,0.8972222222222223,0.2879591836734694,68.02799999999999,,61.1,75.08375984571853
1624580081,2016-04-14,3,0,0.25283877953302425,0.427536231884058,0.8361111111111111,0.32081632653061226,76.428,,77.2,81.66375984571853
1624580081,2016-04-15,4,0,0.04192231877620145,0.17391304347826086,0.9333333333333333,0.2742857142857143,46.04,,54.4,64.94855984571852
1624580081,2016-04-16,5,1,0.14908798134318,0.31884057971014496,0.8777777777777778,0.2985714285714286,61.480000000000004,,66.3,73.50455984571853
1624580081,2016-04-17,6,1,0.17143729698214832,0.2971014492753623,0.8861111111111112,0.31714285714285717,64.7,,75.4,76.61255984571854
1624580081,2016-04-18,0,0,0.2925122851828202,0.40942028985507245,0.8430555555555556,0.32734693877551024,80.0,,80.4,83.73255984571853
1624580081,2016-04-19,1,0,0.0809572725505983,0.2554347826086957,0.9020833333333333,0.29285714285714287,51.664,,63.5,69.01815984571853
1624580081,2016-04-20,2,0,0.13809378383630863,0.27355072463768115,0.8951388888888889,0.2951020408163265,59.896,,64.6,72.53095984571853
1624580081,2016-04-21,3,0,0.17626808073516756,0.33695652173913043,0.8708333333333333,0.29938775510204085,65.396,,66.7,75.15095984571853
1624580081,2016-04-22,4,0,0.11177434131985897,0.3605072463768116,0.8618055555555556,0.3,56.104,,67.0,71.49415984571853
1624580081,2016-04-23,5,1,0.237041561398151,0.411231884057971,0.8423611111111111,0.3187755102040816,74.152,,76.2,80.55335984571855
1624580081,2016-04-24,6,1,0.16868874760543048,0.3967391304347826,0.8479166666666667,0.33,64.304,,81.7,77.71415984571853
1624580081,2016-04-25,0,0,0.18037702323773566,0.36594202898550726,0.8597222222222223,0.30448979591836733,65.988,,69.2,75.88775984571853
1624580081,2016-04-26,1,0,0.07845859129903662,0.2536231884057971,0.9027777777777778,0.2861224489795918,51.304,,60.2,68.21415984571854
1624580081,2016-04-27,2,0,0.2322940670201838,0.375,0.8562500000000001,0.3408163265306123,73.468,,87.0,82.43975984571854
1624580081,2016-04-28,3,0,0.07659846192287405,0.21739130434782608,0.9166666666666667,0.28591836734693876,51.036,,60.1,68.08695984571852
1624580081,2016-04-29,4,0,0.06635386879147118,0.2717391304347826,0.8958333333333334,0.28653061224489795,49.56,,60.4,67.55655984571852
1624580081,2016-04-30,5,1,0.17973847136233656,0.4673913043478261,0.8208333333333334,0.3377551020408163,65.896,,85.5,79.11095984571853
1624580081,2016-05-01,6,1,1.0,0.7608695652173914,0.7083333333333334,0.5489795918367347,80.0,,51.0,77.85255984571853
1624580081,2016-05-02,0,0,0.19864515949915323,0.3242753623188406,0.8756944444444444,0.30551020408163265,68.62,,69.7,77.04055984571853
1624580081,2016-05-03,1,0,0.058302562536439104,0.17391304347826086,0.9333333333333333,0.27224489795918366,48.4,,53.4,65.69255984571853
1624580081,2016-05-04,2,0,0.06088453316305284,0.213768115942029,0.9180555555555556,0.27918367346938777,48.772,,56.8,66.52135984571854
1624580081,2016-05-05,3,0,0.06857491879285933,0.21195652173913043,0.9187500000000001,0.2795918367346939,49.879999999999995,,57.0,67.00455984571853
1624580081,2016-05-06,4,0,0.04794691690496682,0.1847826086956522,0.9291666666666667,0.2736734693877551,46.908,,54.1,65.23575984571852
1624580081,2016-05-07,5,1,0.058413615036508514,0.32971014492753625,0.8736111111111111,0.30081632653061224,48.416,,67.4,68.49895984571853
1624580081,2016-05-08,6,1,0.09514422943446516,0.2753623188405797,0.8944444444444445,0.29122448979591836,53.708,,62.7,69.67575984571853
1624580081,2016-05-09,0,0,0.04808573253005358,0.16485507246376813,0.9368055555555556,0.27102040816326534,46.928,,52.8,64.98375984571852
1624580081,2016-05-10,1,0,0.08242871817651795,0.25181159420289856,0.9034722222222222,0.2842857142857143,51.876,,59.3,68.26295984571853
1624580081,2016-05-11,2,0,0.08700963380438102,0.2028985507246377,0.9222222222222223,0.2773469387755102,52.536,,55.9,67.84695984571853
1624580081,2016-05-12,3,0,0.08248424442655265,0.19384057971014493,0.6180555555555556,0.20448979591836736,53.342333333333336,,30.0,62.98949317905186
1644430081,2016-04-12,1,0,0.2968988589355618,0.5597826086956522,0.7854166666666667,0.6528571428571429,80.0,,30.0,73.65255984571853
1644430081,2016-04-13,2,0,0.222132763263833,0.3278985507246377,0.8743055555555556,0.5922448979591837,72.004,,30.0,70.45415984571854
1644430081,2016-04-14,3,0,0.30642161081651353,0.5706521739130435,0.78125,0.6583673469387755,80.0,,30.0,73.65255984571853
1644430081,2016-04-15,4,0,0.14611732696632335,0.32065217391304346,0.8770833333333333,0.5612244897959184,61.052,,45.0,69.07335984571853
1644430081,2016-04-16,5,1,0.42477581276548493,0.552536231884058,0.7881944444444444,0.7128571428571429,80.0,,30.0,73.65255984571853
1644430081,2016-04-17,6,1,0.24312168577695106,0.41304347826086957,0.8416666666666667,0.6144897959183674,75.02799999999999,,30.0,71.66375984571853
1644430081,2016-04-18,0,0,0.19800660762375413,0.3061594202898551,0.882638888888889,0.5726530612244898,68.52799999999999,,39.4,70.94375984571852
1644430081,2016-04-19,1,0,0.3125017351953136,0.6177536231884058,0.7631944444444445,0.673469387755102,80.0,,30.0,73.65255984571853
1644430081,2016-04-20,2,0,0.06763097254226937,0.22644927536231885,0.9131944444444445,0.4959183673469388,49.744,,77.0,70.95015984571853
1644430081,2016-04-21,3,0,0.033954301896221444,0.06884057971014493,0.9736111111111111,0.43673469387755104,30.22533333333333,,100.0,67.74269317905186
1644430081,2016-04-22,4,0,0.10197395818873373,0.15579710144927536,0.9402777777777778,0.47836734693877553,54.692,,85.6,74.64935984571854
1644430081,2016-04-23,5,1,0.18426386074016493,0.3170289855072464,0.8784722222222222,0.5463265306122449,66.548,,52.3,72.73175984571853
1644430081,2016-04-24,6,1,0.09220133818262584,0.161231884057971,0.9381944444444444,0.49244897959183676,53.284,,78.7,72.70615984571853
1644430081,2016-04-25,0,0,0.09939198756212,0.18659420289855072,0.9284722222222223,0.5095918367346939,54.32,,70.3,71.44055984571852
1644430081,2016-04-26,1,0,0.275382437047114,0.49818840579710144,0.8090277777777778,0.6373469387755102,79.676,,30.0,73.52295984571853
1644430081,2016-04-27,2,0,0.08417779505261112,0.213768115942029,0.9180555555555556,0.5079591836734694,52.128,,71.1,70.72375984571853
1644430081,2016-04-28,3,0,0.26111219078819514,0.5126811594202899,0.8034722222222223,0.6342857142857143,77.62,,30.0,72.70055984571853
1644430081,2016-04-29,4,0,0.08817568505510981,0.21739130434782608,0.8284722222222223,0.509795918367347,52.704,47.94356955380577,70.2,54.29902782152231
1644430081,2016-04-30,5,1,0.5056497959410311,0.8731884057971014,0.5666666666666667,0.7848979591836734,83.0,46.863849765258216,30.0,57.94553990610329
1644430081,2016-05-01,6,1,0.17024348260640218,0.3134057971014493,0.6305555555555555,0.5502040816326531,65.61133333333332,,50.4,71.97709317905186
1644430081,2016-05-02,0,0,0.10433382381520864,0.2826086956521739,0.47361111111111115,0.5265306122448979,60.82366666666666,54.84911550468262,62.0,58.66911286853971
1644430081,2016-05-03,1,0,0.3567561564729726,0.588768115942029,0.7743055555555556,0.6783673469387755,80.0,,30.0,73.65255984571853
1644430081,2016-05-04,2,0,0.06410505566506566,0.09420289855072464,0.9638888888888889,0.45346938775510204,43.902666666666676,,97.8,72.7736265123852
1644430081,2016-05-05,3,0,0.12113051445070658,0.1793478260869565,0.93125,0.5026530612244898,57.452,,73.7,73.37335984571854
1644430081,2016-05-06,4,0,0.2717177045448236,0.6992753623188406,0.7319444444444445,0.6791836734693878,79.148,,30.0,73.31175984571853
1644430081,2016-05-07,5,1,0.37124850773203033,0.5452898550724637,0.7909722222222223,0.6946938775510204,80.0,,30.0,73.65255984571853
1644430081,2016-05-08,6,1,0.18667925261667453,0.5344202898550725,0.6881944444444444,0.6095918367346939,66.896,49.52164502164502,30.0,52.56705800865801
1644430081,2016-05-09,0,0,0.18443043949026902,0.6177536231884058,0.7631944444444445,0.6138775510204082,66.572,,30.0,68.28135984571853
1644430081,2016-05-10,1,0,0.2545045670340654,0.33695652173913043,0.8708333333333333,0.5712244897959183,76.668,,40.1,74.33975984571853
1644430081,2016-05-11,2,0,0.036897193148060746,0.08876811594202899,0.4951388888888889,0.26040816326530614,43.1285,,47.6,62.423959845718535
1844505072,2016-04-12,1,0,0.18592964824120603,0.6141304347826088,0.7645833333333334,0.4142857142857143,66.788,,100.0,82.36775984571852
1844505072,2016-04-13,2,0,0.13684444321052777,0.4492753623188406,0.8277777777777778,0.3795918367346939,59.716,,100.0,79.53895984571852
1844505072,2016-04-14,3,0,0.22035592326272246,0.6757246376811594,0.5854166666666667,0.4346938775510204,74.18549999999999,,100.0,85.32675984571853
1844505072,2016-04-15,4,0,0.10672145256670092,0.31884057971014496,0.36597222222222225,0.3520408163265306,64.39683333333333,72.77072493929934,92.5,73.36702330905308
1844505072,2016-04-16,5,1,0.09478330880923957,0.266304347826087,0.8979166666666667,0.33816326530612245,53.656,,85.7,74.25495984571853
1844505072,2016-04-17,6,1,0.1256281407035176,0.3786231884057971,0.8548611111111112,0.3659183673469388,58.1,,99.3,78.75255984571854
1844505072,2016-04-18,0,0,0.12762708570476694,0.4148550724637681,0.8409722222222222,0.37020408163265306,58.388,,100.0,79.00775984571852
1844505072,2016-04-19,1,0,0.005469335628418335,0.018115942028985508,0.9930555555555556,0.27877551020408164,7.454666666666666,,56.6,49.9544265123852
1844505072,2016-04-20,2,0,0.00022210500013881564,0.0018115942028985507,0.9993055555555556,0.2753061224489796,0.6986666666666667,,54.9,46.9120265123852
1844505072,2016-04-21,3,0,0.22360420888975263,0.5851449275362319,0.7756944444444445,0.42081632653061224,72.21600000000001,,100.0,84.53895984571854
1844505072,2016-04-22,4,0,0.1491435075932147,0.39855072463768115,0.8472222222222222,0.3728571428571429,61.488,,100.0,80.24775984571853
1844505072,2016-04-23,5,1,0.09911435631194648,0.25181159420289856,0.9034722222222222,0.33571428571428574,54.28,,84.5,74.26455984571854
1844505072,2016-04-24,6,1,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-04-25,0,0,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-04-26,1,0,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-04-27,2,0,0.00011105250006940782,0.0018115942028985507,0.9993055555555556,0.27510204081632655,0.6826666666666666,,54.8,46.885626512385194
1844505072,2016-04-28,3,0,0.19175990449484995,0.5471014492753623,0.7902777777777779,0.40653061224489795,67.628,,100.0,82.70375984571854
1844505072,2016-04-29,4,0,0.13659457508537162,0.447463768115942,0.7513888888888889,0.3787755102040816,59.68,,100.0,79.52455984571853
1844505072,2016-04-30,5,1,0.11144118381965075,0.3333333333333333,0.1513888888888889,0.359795918367347,71.51433333333333,62.205688518903926,96.3,72.7480087408949
1844505072,2016-05-01,6,1,0.07143452066964658,0.14855072463768115,0.40625,0.31448979591836734,58.1045,80.08498092265002,74.1,70.09579236906
1844505072,2016-05-02,0,0,0.0,0.0,1.0,0.27510204081632655,0.0,,54.8,46.61255984571853
1844505072,2016-05-03,1,0,0.11269052444543158,0.3333333333333333,0.8722222222222222,0.35551020408163264,56.236000000000004,,94.2,76.98695984571853
1844505072,2016-05-04,2,0,0.05774730003609207,0.15760869565217392,0.9395833333333333,0.31612244897959185,48.32,,74.9,69.96055984571854
1844505072,2016-05-05,3,0,0.06210611066381632,0.21739130434782608,0.9166666666666667,0.3242857142857143,48.948,,78.9,71.01175984571853
1844505072,2016-05-06,4,0,0.001221577500763486,0.0036231884057971015,0.9986111111111111,0.27571428571428575,1.5093333333333332,,55.1,47.27629317905186
1844505072,2016-05-07,5,1,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-05-08,6,1,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-05-09,0,0,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-05-10,1,0,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-05-11,2,0,0.0,0.0,1.0,0.2748979591836735,0.0,,54.7,46.592559845718526
1844505072,2016-05-12,3,0,0.0,0.0,0.49375,0.13571428571428573,5.1875,,30.0,43.72755984571853
1927972279,2016-04-12,1,0,0.018823398761764625,0.09963768115942029,0.5097222222222222,0.4530612244897959,44.086999999999996,64.03225806451613,98.0,62.84770322580645
1927972279,2016-04-13,2,0,0.009883672506177296,0.057971014492753624,0.6847222222222222,0.4389795918367347,22.75733333333333,94.62717219589257,100.0,66.95380221169036
1927972279,2016-04-14,3,0,0.060051639412532276,0.17572463768115942,0.8972222222222223,0.4863265306122449,48.652,,81.7,71.45335984571854
1927972279,2016-04-15,4,0,0.027207862517004914,0.0923913043478261,0.6534722222222222,0.453265306122449,38.31583333333334,98.55711422845691,97.9,74.32917902471611
1927972279,2016-04-16,5,1,0.0,0.0,1.0,0.42122448979591837,0.0,,100.0,55.65255984571853
1927972279,2016-04-17,6,1,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-04-18,0,0,0.006774202504233877,0.030797101449275364,0.9881944444444445,0.43081632653061225,12.309333333333333,,100.0,60.57629317905186
1927972279,2016-04-19,1,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-04-20,2,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-04-21,3,0,0.0,0.0,1.0,0.42122448979591837,0.0,,100.0,55.65255984571853
1927972279,2016-04-22,4,0,0.004136705627585441,0.018115942028985508,0.9930555555555556,0.42714285714285716,7.262666666666666,,100.0,58.5576265123852
1927972279,2016-04-23,5,1,0.0817624031761015,0.26268115942028986,0.8993055555555556,0.51,51.78,,70.1,70.38455984571853
1927972279,2016-04-24,6,1,0.05802493128626558,0.14855072463768115,0.9430555555555556,0.4742857142857143,48.36,,87.6,72.51655984571853
1927972279,2016-04-25,0,0,0.004219995002637497,0.021739130434782608,0.9048611111111111,0.4285714285714286,8.608,,100.0,59.095759845718526
1927972279,2016-04-26,1,0,0.1044171131902607,0.34782608695652173,0.7347222222222223,0.5383673469387755,55.044,77.52380952380952,56.2,64.26712380952381
1927972279,2016-04-27,2,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-04-28,3,0,0.04650323440406452,0.17210144927536233,0.8104166666666667,0.479795918367347,46.7,55.6441947565543,84.9,57.91767790262173
1927972279,2016-04-29,4,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-04-30,5,1,0.0,0.0,1.0,0.42122448979591837,0.0,,100.0,55.65255984571853
1927972279,2016-05-01,6,1,0.07507149004691968,0.1539855072463768,0.9409722222222222,0.49204081632653063,50.816,,78.9,71.75895984571854
1927972279,2016-05-02,0,0,0.10522224381576391,0.213768115942029,0.9180555555555556,0.5112244897959184,55.16,,69.5,71.61655984571853
1927972279,2016-05-03,1,0,0.036813903773008694,0.04891304347826087,0.9812500000000001,0.44795918367346943,23.304000000000002,,100.0,64.97415984571853
1927972279,2016-05-04,2,0,0.04958494128099059,0.15760869565217392,0.9395833333333333,0.47714285714285715,47.144,,86.2,71.75015984571854
1927972279,2016-05-05,3,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-05-06,4,0,0.05805269441128294,0.1956521739130435,0.925,0.4863265306122449,48.364000000000004,,81.7,71.33815984571854
1927972279,2016-05-07,5,1,0.04192231877620145,0.08695652173913043,0.9666666666666667,0.4548979591836735,38.04,,97.1,70.28855984571854
1927972279,2016-05-08,6,1,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-05-09,0,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-05-10,1,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-05-11,2,0,0.0,0.0,1.0,0.4210204081632653,0.0,,100.0,55.65255984571853
1927972279,2016-05-12,3,0,0.0,0.0,0.6708333333333334,0.28224489795918367,0.0,,58.3,47.312559845718525
2022484408,2016-04-12,1,0,0.32968710958105446,0.5126811594202899,0.8034722222222223,0.48775510204081635,80.0,,81.0,83.85255984571853
2022484408,2016-04-13,2,0,0.3338238152086399,0.6159420289855072,0.763888888888889,0.5308163265306123,80.0,,59.9,79.63255984571853
2022484408,2016-04-14,3,0,0.2967878064354924,0.5289855072463768,0.7972222222222223,0.47183673469387755,80.0,,88.8,85.41255984571853
2022484408,2016-04-15,4,0,0.30633832144146145,0.5760869565217391,0.7791666666666667,0.5153061224489797,80.0,,67.5,81.15255984571853
2022484408,2016-04-16,5,1,0.28040756267525474,0.3677536231884058,0.8590277777777778,0.4442857142857143,80.0,,100.0,87.65255984571853
2022484408,2016-04-17,6,1,0.41955634526222274,0.7028985507246377,0.7305555555555556,0.5677551020408164,80.0,,41.8,76.01255984571853
2022484408,2016-04-18,0,0,0.3923207196202005,0.6557971014492754,0.7486111111111111,0.5653061224489796,80.0,,43.0,76.25255984571852
2022484408,2016-04-19,1,0,0.3206085677003804,0.5217391304347826,0.8,0.5079591836734694,80.0,,71.1,81.87255984571853
2022484408,2016-04-20,2,0,0.41955634526222274,0.7010869565217391,0.7312500000000001,0.5912244897959184,80.0,,30.299999999999997,73.71255984571853
2022484408,2016-04-21,3,0,0.3457341958410839,0.7463768115942029,0.7138888888888889,0.6444897959183674,80.0,,30.0,73.65255984571853
2022484408,2016-04-22,4,0,0.35964352147477724,0.6068840579710145,0.7673611111111112,0.5383673469387755,80.0,,56.2,78.89255984571852
2022484408,2016-04-23,5,1,0.1666065132291291,0.45108695652173914,0.8270833333333334,0.4222448979591837,64.00399999999999,,100.0,81.25415984571853
2022484408,2016-04-24,6,1,0.3742746883589217,0.5054347826086957,0.80625,0.5161224489795918,80.0,,67.1,81.07255984571853
2022484408,2016-04-25,0,0,0.3156389683222744,0.48731884057971014,0.8131944444444444,0.5040816326530613,80.0,,73.0,82.25255984571854
2022484408,2016-04-26,1,0,0.28093506205058444,0.6413043478260869,0.7541666666666667,0.5700000000000001,80.0,,40.7,75.79255984571853
2022484408,2016-04-27,2,0,0.2820455870512785,0.5815217391304348,0.7770833333333333,0.5026530612244898,80.0,,73.7,82.39255984571852
2022484408,2016-04-28,3,0,0.2815180876759488,0.5742753623188406,0.7798611111111111,0.4685714285714286,80.0,,90.4,85.73255984571853
2022484408,2016-04-29,4,0,0.28443321580277076,0.6195652173913043,0.7625000000000001,0.5328571428571429,80.0,,58.9,79.43255984571853
2022484408,2016-04-30,5,1,0.5104805796940504,0.7192028985507246,0.7243055555555555,0.5575510204081633,80.0,,46.8,77.01255984571853
2022484408,2016-05-01,6,1,0.2925678114328549,0.5398550724637681,0.7930555555555556,0.4857142857142857,80.0,,82.0,84.05255984571853
2022484408,2016-05-02,0,0,0.28815347455509593,0.5815217391304348,0.7770833333333333,0.5046938775510205,80.0,,72.7,82.19255984571853
2022484408,2016-05-03,1,0,0.33823815208639885,0.6086956521739131,0.7666666666666667,0.5616326530612246,80.0,,44.8,76.61255984571852
2022484408,2016-05-04,2,0,0.3267164552041978,0.6068840579710145,0.7673611111111112,0.5406122448979592,80.0,,55.1,78.67255984571852
2022484408,2016-05-05,3,0,0.3302423720814015,0.5942028985507246,0.7722222222222223,0.5324489795918368,80.0,,59.1,79.47255984571854
2022484408,2016-05-06,4,0,0.28393347955245846,0.6086956521739131,0.7666666666666667,0.509795918367347,80.0,,70.2,81.69255984571853
2022484408,2016-05-07,5,1,0.18623504261639692,0.30978260869565216,0.8812500000000001,0.40714285714285714,66.832,,100.0,82.38535984571853
2022484408,2016-05-08,6,1,0.09139620755712263,0.24456521739130435,0.90625,0.37714285714285717,53.168,,100.0,76.91975984571853
2022484408,2016-05-09,0,0,0.3714428496071518,0.6865942028985508,0.7368055555555556,0.5528571428571428,80.0,,49.1,77.47255984571854
2022484408,2016-05-10,1,0,0.35531247397207033,0.644927536231884,0.7527777777777778,0.5708163265306123,80.0,,40.3,75.71255984571853
2022484408,2016-05-11,2,0,0.3684721952302951,0.5561594202898551,0.7868055555555555,0.5191836734693878,80.0,,65.6,80.77255984571853
2022484408,2016-05-12,3,0,0.2531164107831978,0.4855072463768116,0.5055555555555555,0.3781632653061225,81.30133333333332,,100.0,88.17309317905185
2026352035,2016-04-12,1,0,0.12254643382659153,0.34782608695652173,0.4902777777777778,0.29775510204081634,62.94766666666666,97.63736263736263,65.9,77.41401172161173
2026352035,2016-04-13,2,0,0.1386212832116383,0.4311594202898551,0.4604166666666667,0.3104081632653061,66.1595,98.19469026548673,72.1,80.16167610619469
2026352035,2016-04-14,3,0,0.09259002193286876,0.3568840579710145,0.4534722222222222,0.2920408163265306,59.73583333333334,97.9518779342723,63.1,75.69508450704227
2026352035,2016-04-15,4,0,0.10608290069130182,0.34057971014492755,0.47708333333333336,0.29469387755102044,60.9715,97.38219895287958,64.4,76.22147958115184
2026352035,2016-04-16,5,1,0.07071267941919543,0.2717391304347826,0.5055555555555555,0.2802040816326531,55.02133333333334,97.72486772486772,57.3,72.55848042328043
2026352035,2016-04-17,6,1,0.023265498764540937,0.10869565217391304,0.7312500000000001,0.24775510204081633,43.352,96.32530120481928,41.4,64.15092048192771
2026352035,2016-04-18,0,0,0.09231239068269526,0.32971014492753625,0.7375,0.2895918367346939,53.3,,61.9,69.35255984571853
2026352035,2016-04-19,1,0,0.06729781504206114,0.2554347826086957,0.545138888888889,0.276734693877551,53.341833333333334,97.66666666666667,55.6,71.52340000000001
2026352035,2016-04-20,2,0,0.20050528887531582,0.592391304347826,0.4326388888888889,0.3402040816326531,75.90883333333333,97.11764705882354,86.7,86.55059215686276
2026352035,2016-04-21,3,0,0.06849162941780727,0.27717391304347827,0.5201388888888889,0.2795918367346939,54.26383333333334,97.84046692607004,57.0,72.24172010376135
2026352035,2016-04-22,4,0,0.08092950942558094,0.29347826086956524,0.49444444444444446,0.2855102040816327,56.82666666666666,98.62385321100918,59.9,74.16020795107033
2026352035,2016-04-23,5,1,0.3430689358394181,0.782608695652174,0.3180555555555556,0.39102040816326533,90.45833333333333,98.26714801444044,100.0,95.4901925391095
2026352035,2016-04-24,6,1,0.09689330631055833,0.2971014492753623,0.48888888888888893,0.28591836734693876,59.29333333333334,95.6725888324873,60.1,74.00636886632826
